id,name,type,path,audience_size,description
6002935385962,Hit,interests,Interests|Additional interests|Hit,1243530,
6003332680688,Press Association,interests,Interests|Additional interests|Press Association,1083570,
6013492523808,Wizard World,interests,Interests|Additional interests|Wizard World,544230,
6003259433686,Super Channel (Canada),interests,Interests|Additional interests|Super Channel (Canada),461840,
6017457324212,Electronic Sports League,interests,Interests|Additional interests|Electronic Sports League,270944,
6002962696355,Branded content,interests,Interests|Additional interests|Branded content,218000,
6002933324059,Sony Pictures Entertainment,interests,Interests|Additional interests|Sony Pictures Entertainment,80727230,
6003396473977,Zee Entertainment Enterprises,interests,Interests|Additional interests|Zee Entertainment Enterprises,74234490,
6002932510173,Sony Music Entertainment,interests,Interests|Additional interests|Sony Music Entertainment,44773600,
6003422140657,Red Chillies Entertainment,interests,Interests|Additional interests|Red Chillies Entertainment,33076950,
6003191784767,sony entertainment television,interests,Interests|Additional interests|sony entertainment television,20861670,
6003277667171,Live Nation Entertainment,interests,Interests|Additional interests|Live Nation Entertainment,15516900,
6003398205803,Nintendo Entertainment System,interests,Interests|Additional interests|Nintendo Entertainment System,13377260,
6003486446280,Entertainment Tonight Canada,interests,Interests|Additional interests|Entertainment Tonight Canada,7544550,
6003289670927,Electronic Entertainment Expo,interests,Interests|Additional interests|Electronic Entertainment Expo,4988190,
6003232128388,Young Money Entertainment,interests,Interests|Additional interests|Young Money Entertainment,4206360,
6015424711864,bighitentertainment,interests,Interests|Additional interests|bighitentertainment,4195940,
6003299555101,Lions Gate Entertainment,interests,Interests|Additional interests|Lions Gate Entertainment,3230120,
6003299657211,20th Century Fox Home Entertainment,interests,Interests|Additional interests|20th Century Fox Home Entertainment,3071510,
6003244447249,C More Entertainment,interests,Interests|Additional interests|C More Entertainment,1906480,
6003301879911,Family entertainment center,interests,Interests|Additional interests|Family entertainment center,1854820,
6003363693460,G5 Entertainment Games,interests,Interests|Additional interests|G5 Entertainment Games,1420830,
6003502903625,Sony Computer Entertainment,interests,Interests|Additional interests|Sony Computer Entertainment,1263670,
6003661107516,Caesars Entertainment Corporation,interests,Interests|Additional interests|Caesars Entertainment Corporation,1113440,
6003198579767,Pure Flix Entertainment,interests,Interests|Additional interests|Pure Flix Entertainment,1045560,
6003224206699,Paramount Home Entertainment,interests,Interests|Additional interests|Paramount Home Entertainment,882620,
6012631218331,Top Dawg Entertainment,interests,Interests|Additional interests|Top Dawg Entertainment,511000,
6015325952925,Pioneer Car Entertainment,interests,Interests|Additional interests|Pioneer Car Entertainment,440310,
6012641341617,Tamil Star Entertainment,interests,Interests|Additional interests|Tamil Star Entertainment,202860,
6003647286546,Fox Entertainment Group,interests,Interests|Additional interests|Fox Entertainment Group,128450,
6003072674739,Warren Miller Entertainment,interests,Interests|Additional interests|Warren Miller Entertainment,102450,
6012082341794,Autodesk Media & Entertainment,interests,Interests|Additional interests|Autodesk Media & Entertainment,83450,
6003385822751,Figure IV Entertainment,interests,Interests|Additional interests|Figure IV Entertainment,16770,
6004248295955,TVBS Entertainment Channel,interests,Interests|Additional interests|TVBS Entertainment Channel,11620,
6003416726639,VideoGames & Computer Entertainment,interests,Interests|Additional interests|VideoGames & Computer Entertainment,8160,
6003644769546,Emperor Entertainment Group,interests,Interests|Additional interests|Emperor Entertainment Group,4860,
6002970150768,D-topia Entertainment,interests,Interests|Additional interests|D-topia Entertainment,3140,
6003326199406,Regal Entertainment Group,interests,Interests|Additional interests|Regal Entertainment Group,1930,
6003195233665,Sports Entertainment Xtreme,interests,Interests|Additional interests|Sports Entertainment Xtreme,580,
6003497299965,Family Home Entertainment,interests,Interests|Additional interests|Family Home Entertainment,130,
6003061254185,WWE,interests,Interests|Additional interests|WWE,173879400,
6003338108889,Warner Bros.,interests,Interests|Additional interests|Warner Bros.,99524230,
6003355839187,BET,interests,Interests|Additional interests|BET,78125540,
6003382391737,Bad Boy Records,interests,Interests|Additional interests|Bad Boy Records,27090850,
6005916347072,Fine Brothers,interests,Interests|Additional interests|Fine Brothers,13580430,
6003344988051,GMA New Media,interests,Interests|Additional interests|GMA New Media,12393360,
6003211947133,Turner Classic Movies,interests,Interests|Additional interests|Turner Classic Movies,5936840,
6016676008589,Bandai Namco,interests,Interests|Additional interests|Bandai Namco,5370850,
6003108255633,Universal Studios,interests,Interests|Additional interests|Universal Studios,5041970,
6004043113989,Simon & Schuster,interests,Interests|Additional interests|Simon & Schuster,3977250,
6003113947392,Broadway.com,interests,Interests|Additional interests|Broadway.com,601020,
6016730526955,eOne Films,interests,Interests|Additional interests|eOne Films,332130,
6003174905849,Super Nintendo Entertainment System,interests,Interests|Additional interests|Super Nintendo Entertainment System,10807090,
6003108686590,Warner Bros. Interactive Entertainment,interests,Interests|Additional interests|Warner Bros. Interactive Entertainment,7861000,
6003181259014,Bwin.Party Digital Entertainment,interests,Interests|Additional interests|Bwin.Party Digital Entertainment,5660320,
6003285280511,Sony Entertainment Television (India),interests,Interests|Additional interests|Sony Entertainment Television (India),4040440,
6003369276175,Sony Pictures Home Entertainment,interests,Interests|Additional interests|Sony Pictures Home Entertainment,2308920,
6002919306555,Universal Music Latin Entertainment,interests,Interests|Additional interests|Universal Music Latin Entertainment,941780,
6003463929903,Chicago Comic & Entertainment Expo,interests,Interests|Additional interests|Chicago Comic & Entertainment Expo,180020,
6003030267385,"Media, Entertainment and Arts Alliance",interests,Interests|Additional interests|"Media, Entertainment and Arts Alliance",67830,
6003369199141,Electronic Entertainment Expo 2010,interests,Interests|Additional interests|Electronic Entertainment Expo 2010,500,
6003062985985,Electronic Entertainment Expo 2011,interests,Interests|Additional interests|Electronic Entertainment Expo 2011,390,
6004411167110,Electronic Entertainment Expo 2012,interests,Interests|Additional interests|Electronic Entertainment Expo 2012,290,
6009874697484,Electronic Entertainment Expo 2013,interests,Interests|Additional interests|Electronic Entertainment Expo 2013,170,
6003193311761,Electronic Entertainment Expo 2009,interests,Interests|Additional interests|Electronic Entertainment Expo 2009,40,
6003318718618,Sony BMG,interests,Interests|Additional interests|Sony BMG,4102570,
6004588113133,ESEA League,interests,Interests|Additional interests|ESEA League,187720,
6003442408987,ETV Gujarati,interests,Interests|Additional interests|ETV Gujarati,38160,
